model,training_mode,seed,task,family,background,split,group_keys,orientation,n_pairs,win_rate,tie_rate,loss_rate,pair_accuracy,win_rate_tol1e-06,tie_rate_tol1e-06,loss_rate_tol1e-06,pair_accuracy_tol1e-06,win_rate_tol1e-10,tie_rate_tol1e-10,loss_rate_tol1e-10,pair_accuracy_tol1e-10,mean_margin,median_margin,std_margin,flattened_auc,pair_accuracy_ci_lo,pair_accuracy_ci_hi,kappa_gap,chain_r,chain_s
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,9,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.08167759743001726,-0.40085309743881226,0.8268269812818345,0.43209876543209874,0.0,0.6666666666666666,,4.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.20474855105082193,0.17046773433685303,0.35336608382156964,0.6666666666666666,0.0,1.0,,4.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,7,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.15274870608534133,0.1618691086769104,0.14786349053449202,0.5714285714285714,0.5714285714285714,1.0,,4.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,7,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.06023860829217093,0.04370628297328949,0.16151202555068864,0.5306122448979592,0.42857142857142855,1.0,,4.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,3,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.16120785474777222,-0.0012131929397583008,0.27757853902200735,0.33333333333333337,0.0,1.0,,4.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,12,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.16172284943362078,0.059102863073349,0.6439739390608921,0.5277777777777777,0.25,0.7520833333333314,,5.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,8,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.1554203366395086,0.22816839069128036,0.655413448708914,0.515625,0.125,0.875,,5.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,7,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.12454494567854064,0.1447659134864807,0.46272238799189525,0.5714285714285714,0.5714285714285714,1.0,,5.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,6,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-0.018193105856577556,-0.0039528608322143555,0.19947381375297538,0.5277777777777777,0.16666666666666666,0.8333333333333334,,5.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,8,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.15819507045671344,0.14497853815555573,0.229587437586928,0.546875,0.25,1.0,,5.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,7,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.07111529048000063,-0.0690014660358429,0.6496342207723181,0.5102040816326531,0.13928571428571448,0.7142857142857143,,6.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,9,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.4444444444444444,0.5555555555555556,-0.003918704059388902,0.001431584358215332,0.507094946700657,0.5185185185185185,0.2222222222222222,0.8888888888888888,,6.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,4,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-0.2542231362313032,-0.12980350852012634,0.6356221055684503,0.5,0.0,1.0,,6.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3213347780207793,-0.14980636909604073,0.6335353927064843,0.41666666666666663,0.0,0.6666666666666666,,6.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,val,chain_r+chain_s,,7,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,-0.16729752612965448,-0.14120489358901978,0.16842380802596982,0.40816326530612246,0.0,0.42857142857142855,,6.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,orientation,1.0,261,0.5134099616858238,0.0,0.48659003831417624,0.5134099616858238,0.5134099616858238,0.0,0.48659003831417624,0.5134099616858238,0.5134099616858238,0.0,0.48659003831417624,0.5134099616858238,0.034485806279255515,0.008260846138000488,0.5170390865157408,0.5063196371163078,0.4521072796934866,0.5747126436781609,,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,orientation,2.0,239,0.5941422594142259,0.0,0.40585774058577406,0.5941422594142259,0.5941422594142259,0.0,0.40585774058577406,0.5941422594142259,0.5941422594142259,0.0,0.40585774058577406,0.5941422594142259,0.07904801869990935,0.10617393255233765,0.61622307338163,0.5183732777787504,0.5355648535564853,0.6610878661087866,,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,kappa_gap,,166,0.5481927710843374,0.0,0.45180722891566266,0.5481927710843374,0.5481927710843374,0.0,0.45180722891566266,0.5481927710843374,0.5481927710843374,0.0,0.45180722891566266,0.5481927710843374,0.049839539408504246,0.040212780237197876,0.5682785565978393,0.508636957468428,0.4759036144578313,0.6144578313253012,1.0,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,kappa_gap,,125,0.496,0.0,0.504,0.496,0.496,0.0,0.504,0.496,0.496,0.0,0.504,0.496,-0.015972700253129007,-0.006854414939880371,0.567712144209147,0.493312,0.408,0.576,2.0,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,kappa_gap,,114,0.5614035087719298,0.0,0.43859649122807015,0.5614035087719298,0.5614035087719298,0.0,0.43859649122807015,0.5614035087719298,0.5614035087719298,0.0,0.43859649122807015,0.5614035087719298,0.10020417086126511,0.08646297454833984,0.5746597386868156,0.5233918128654971,0.4649122807017544,0.6493421052631577,3.0,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,kappa_gap,,58,0.603448275862069,0.0,0.39655172413793105,0.603448275862069,0.603448275862069,0.0,0.39655172413793105,0.603448275862069,0.603448275862069,0.0,0.39655172413793105,0.603448275862069,0.046444477160172214,0.05234140157699585,0.5357277686561472,0.5133769322235434,0.46551724137931033,0.7241379310344828,4.0,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,kappa_gap,,37,0.6486486486486487,0.0,0.35135135135135137,0.6486486486486487,0.6486486486486487,0.0,0.35135135135135137,0.6486486486486487,0.6486486486486487,0.0,0.35135135135135137,0.6486486486486487,0.20268758768970901,0.2464805245399475,0.5430211249236555,0.5434623813002192,0.4864864864864865,0.7837837837837838,5.0,,
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,12,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.022152231850971777,0.025474250316619873,0.42094963354403075,0.5069444444444445,0.25,0.75,,1.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.35714285714285715,0.0,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.0,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.0,0.6428571428571429,0.35714285714285715,-0.15143846241491182,-0.29670044779777527,0.609183485810611,0.39285714285714285,0.14285714285714285,0.5714285714285714,,1.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.040172147431543896,0.013992942869663239,0.9059717591957605,0.5051020408163265,0.21428571428571427,0.7857142857142857,,1.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,18,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.15474076527688238,0.10237991809844971,0.7903089881438748,0.5462962962962963,0.3888888888888889,0.8333333333333334,,1.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,22,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453,0.02302575441585346,-0.06919306516647339,0.5649101335367034,0.48966942148760334,0.2727272727272727,0.6818181818181818,,1.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,15,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,-0.013466560840606689,0.25195974111557007,0.5232648498212543,0.5511111111111111,0.4650000000000001,0.8666666666666667,,2.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,19,0.42105263157894735,0.0,0.5789473684210527,0.42105263157894735,0.42105263157894735,0.0,0.5789473684210527,0.42105263157894735,0.42105263157894735,0.0,0.5789473684210527,0.42105263157894735,-0.03806956975083602,-0.04537057876586914,0.29502705402775575,0.4875346260387811,0.21052631578947367,0.631578947368421,,2.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,17,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.0,0.4117647058823529,0.5882352941176471,0.06574988200822297,0.028516709804534912,0.5147668743650341,0.5051903114186851,0.35294117647058826,0.8235294117647058,,2.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,23,0.4782608695652174,0.0,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.0,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.0,0.5217391304347826,0.4782608695652174,0.01906887466168922,-0.12288790941238403,0.771650977884847,0.4839319470699433,0.2608695652173913,0.6956521739130435,,2.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,26,0.46153846153846156,0.0,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.0,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.0,0.5384615384615384,0.46153846153846156,0.02572352238572561,-0.020337432622909546,0.5445787357318383,0.5059171597633136,0.2692307692307692,0.6538461538461539,,2.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,20,0.65,0.0,0.35,0.65,0.65,0.0,0.35,0.65,0.65,0.0,0.35,0.65,0.1419844060204923,0.2823750376701355,0.5931876621111367,0.5575,0.4,0.85,,3.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,19,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.1135209400795008,0.11137820035219193,0.2803176959043671,0.5429362880886427,0.42105263157894735,0.8421052631578947,,3.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,10,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.21227699294686317,0.01084892451763153,0.530003478517291,0.53,0.2,0.8,,3.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429,0.0783926271168249,0.10752475261688232,0.38028680294955863,0.5102040816326531,0.4267857142857144,0.8571428571428571,,3.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,17,0.8235294117647058,0.0,0.17647058823529413,0.8235294117647058,0.8235294117647058,0.0,0.17647058823529413,0.8235294117647058,0.8235294117647058,0.0,0.17647058823529413,0.8235294117647058,0.36581166395369696,0.34939324855804443,0.39089061398023234,0.6193771626297577,0.6470588235294118,1.0,,3.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,16,0.6875,0.0,0.3125,0.6875,0.6875,0.0,0.3125,0.6875,0.6875,0.0,0.3125,0.6875,0.17052105069160461,0.34176596999168396,1.052331941576395,0.54296875,0.4375,0.875,,4.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.021941150405577252,0.24308055639266968,0.487149522341303,0.5,0.5,0.9285714285714286,,4.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,18,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,-0.09265452581975195,-0.1304660439491272,0.31535865915439437,0.4907407407407408,0.2222222222222222,0.6666666666666666,,4.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,17,0.47058823529411764,0.0,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.0,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.0,0.5294117647058824,0.47058823529411764,0.08205956593155861,-0.006929755210876465,0.2379355132515939,0.48788927335640137,0.23529411764705882,0.7058823529411765,,4.0,5.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,23,0.8695652173913043,0.0,0.13043478260869565,0.8695652173913043,0.8695652173913043,0.0,0.13043478260869565,0.8695652173913043,0.8695652173913043,0.0,0.13043478260869565,0.8695652173913043,0.3132176215395979,0.2956661880016327,0.2461526863070776,0.6124763705103969,0.6956521739130435,1.0,,4.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,16,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.01188430201727897,0.17934890184551477,1.0016300313995106,0.45703125,0.375,0.875,,5.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,19,0.5263157894736842,0.0,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.0,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.0,0.47368421052631576,0.5263157894736842,0.016498368037374395,0.11929365992546082,0.4693382638595641,0.4958448753462604,0.3157894736842105,0.7368421052631579,,5.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,15,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.16279836967587472,-0.028245866298675537,0.4410857837199024,0.45777777777777773,0.13333333333333333,0.6,,5.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,18,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.02036398235294554,0.022307395935058594,0.257101921232117,0.5123456790123456,0.3888888888888889,0.8333333333333334,,5.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.17970438780529158,0.2121189534664154,0.18472052585196388,0.5867346938775511,0.6428571428571429,1.0,,5.0,6.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,20,0.45,0.0,0.55,0.45,0.45,0.0,0.55,0.45,0.45,0.0,0.55,0.45,0.1432955138385296,-0.0961761474609375,0.5624885576208885,0.5375,0.25,0.7,,6.0,1.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,16,0.4375,0.0,0.5625,0.4375,0.4375,0.0,0.5625,0.4375,0.4375,0.0,0.5625,0.4375,-0.0688017396023497,-0.15151697397232056,0.7061416698778555,0.47265625,0.1875,0.6875,,6.0,2.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,14,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-0.013647255088601793,-0.07484310865402222,0.3936063716993758,0.47959183673469385,0.14285714285714285,0.7142857142857143,,6.0,3.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,11,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727,-0.14079382676969876,-0.255146324634552,0.377632467792114,0.4297520661157025,0.0,0.5454545454545454,,6.0,4.0
LSTM,scratch,9550,ocdet,two_hole,clean,test,chain_r+chain_s,,9,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.08647720081110795,-0.08265101909637451,0.24757075973680095,0.4938271604938272,0.0,0.6666666666666666,,6.0,5.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,orientation,1.0,119,0.5462184873949579,0.0,0.453781512605042,0.5462184873949579,0.5462184873949579,0.0,0.453781512605042,0.5462184873949579,0.5462184873949579,0.0,0.453781512605042,0.5462184873949579,-0.022932004637452735,0.017137110233306885,0.38567441972046995,0.4943859896899937,0.453781512605042,0.6302521008403361,,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,orientation,2.0,81,0.5185185185185185,0.0,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.0,0.48148148148148145,0.5185185185185185,0.5185185185185185,0.0,0.48148148148148145,0.5185185185185185,0.020065778613458447,0.026547729969024658,0.3696342892405444,0.5075445816186557,0.4074074074074074,0.6296296296296297,,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,kappa_gap,,65,0.5538461538461539,0.0,0.4461538461538462,0.5538461538461539,0.5538461538461539,0.0,0.4461538461538462,0.5538461538461539,0.5538461538461539,0.0,0.4461538461538462,0.5538461538461539,-0.026518830083883727,0.017137110233306885,0.42217814724541236,0.4927810650887574,0.4307692307692308,0.676923076923077,1.0,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,kappa_gap,,56,0.5892857142857143,0.0,0.4107142857142857,0.5892857142857143,0.5892857142857143,0.0,0.4107142857142857,0.5892857142857143,0.5892857142857143,0.0,0.4107142857142857,0.5892857142857143,0.029002626792394688,0.053351640701293945,0.30042950075643127,0.5098852040816326,0.44642857142857145,0.6964285714285714,2.0,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,kappa_gap,,38,0.4473684210526316,0.0,0.5526315789473685,0.4473684210526316,0.4473684210526316,0.0,0.5526315789473685,0.4473684210526316,0.4473684210526316,0.0,0.5526315789473685,0.4473684210526316,-0.04838179478323773,-0.0686592161655426,0.3898682593321781,0.4854570637119114,0.2894736842105263,0.6052631578947368,3.0,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,kappa_gap,,26,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0661729728229917,-0.0007063709199428558,0.42741807829064277,0.5384615384615384,0.3076923076923077,0.6923076923076923,4.0,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,kappa_gap,,15,0.5333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.5333333333333333,-0.05906618138154348,0.026547729969024658,0.29993847435180315,0.4888888888888889,0.26666666666666666,0.8,5.0,,
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,8,0.375,0.0,0.625,0.375,0.375,0.0,0.625,0.375,0.375,0.0,0.625,0.375,-0.006233062827959657,-0.10258326306939125,0.47259601388768313,0.515625,0.125,0.75,,1.0,2.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,8,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.17531738569959998,0.15492701530456543,0.4158390810563198,0.515625,0.25,0.875,,1.0,3.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,5,0.2,0.0,0.8,0.2,0.2,0.0,0.8,0.2,0.2,0.0,0.8,0.2,-0.2144815769046545,-0.1860496997833252,0.27997729157851475,0.48000000000000004,0.0,0.6,,1.0,4.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,9,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.11216945283942753,-0.222202867269516,0.3276166155133255,0.45679012345679015,0.1111111111111111,0.6666666666666666,,1.0,5.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,7,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,-0.17265903311116354,-0.11654067039489746,0.5652651579825445,0.42857142857142855,0.0,0.5714285714285714,,1.0,6.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,6,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.09846553082267444,-0.14890069887042046,0.2413914101557559,0.4444444444444444,0.0,0.6666666666666666,,2.0,1.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,3,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.051050943012038864,-0.0093793123960495,0.4658185630994237,0.5555555555555556,0.0,1.0,,2.0,3.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,8,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-0.09586541121825576,0.054974764585494995,0.543626347910729,0.5,0.125,0.875,,2.0,4.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,5,0.4,0.0,0.6,0.4,0.4,0.0,0.6,0.4,0.4,0.0,0.6,0.4,-0.3038298308849335,-0.07276660203933716,0.6043258083208795,0.44,0.0,0.8,,2.0,5.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,3,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.2456056773662567,0.23900267481803894,0.20809368890004495,0.6666666666666667,0.0,1.0,,2.0,6.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,7,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,-0.28706652351788114,-0.061385393142700195,0.6995892950391187,0.3877551020408163,0.14285714285714285,0.8571428571428571,,3.0,1.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,9,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.019641574265228376,-0.08444189094007015,0.32085700026261904,0.4938271604938272,0.1111111111111111,0.6666666666666666,,3.0,2.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,8,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-0.1040154485963285,-0.026491455733776093,0.256865261801908,0.4375,0.125,0.875,,3.0,4.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,8,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.625,0.0,0.375,0.625,0.03791924612596631,0.10547012090682983,0.1672693537069813,0.5,0.25,0.875,,3.0,5.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,6,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.13465665777524313,0.15556229650974274,0.22860247717649576,0.5833333333333333,0.5,1.0,,3.0,6.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,10,0.9,0.0,0.1,0.9,0.9,0.0,0.1,0.9,0.9,0.0,0.1,0.9,0.35068156123161315,0.3737705647945404,0.3335763936043621,0.6,0.7,1.0,,4.0,1.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,4,0.75,0.0,0.25,0.75,0.75,0.0,0.25,0.75,0.75,0.0,0.25,0.75,0.08657036768272519,0.037264466285705566,0.20376184137440728,0.5625,0.25,1.0,,4.0,2.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,10,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.07246826142072678,0.08336921036243439,0.09537451713297677,0.5700000000000001,0.5,1.0,,4.0,3.0
LSTM,scratch,9550,ocdet,two_hole,heldout,val,chain_r+chain_s,,12,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,0.14465225984652838,0.0934138149023056,0.1550937682128065,0.5416666666666666,0.5833333333333334,1.0,,4.0,5.0
