model,training_mode,seed,task,family,background,split,group_keys,orientation,n_pairs,win_rate,tie_rate,loss_rate,pair_accuracy,win_rate_tol1e-06,tie_rate_tol1e-06,loss_rate_tol1e-06,pair_accuracy_tol1e-06,win_rate_tol1e-10,tie_rate_tol1e-10,loss_rate_tol1e-10,pair_accuracy_tol1e-10,mean_margin,median_margin,std_margin,flattened_auc,pair_accuracy_ci_lo,pair_accuracy_ci_hi,kappa_gap,chain_r,chain_s
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,kappa_gap,,557,0.8527827648114902,0.0,0.14721723518850988,0.8527827648114902,0.8527827648114902,0.0,0.14721723518850988,0.8527827648114902,0.8527827648114902,0.0,0.14721723518850988,0.8527827648114902,0.7570428809475428,0.7179256677627563,0.7319265976300997,0.843954372133351,0.8204219030520646,0.8797127468581688,2.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,kappa_gap,,432,0.875,0.0,0.125,0.875,0.875,0.0,0.125,0.875,0.875,0.0,0.125,0.875,0.8675904887624912,0.9282438009977341,0.7433788911960587,0.889585476680384,0.8425925925925926,0.9050925925925926,3.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,kappa_gap,,251,0.848605577689243,0.0,0.15139442231075698,0.848605577689243,0.848605577689243,0.0,0.15139442231075698,0.848605577689243,0.848605577689243,0.0,0.15139442231075698,0.848605577689243,0.9564057970308213,1.1617572158575058,0.7746819275239423,0.903096776241647,0.8047808764940239,0.8885458167330677,4.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,kappa_gap,,147,0.8979591836734694,0.0,0.10204081632653061,0.8979591836734694,0.8979591836734694,0.0,0.10204081632653061,0.8979591836734694,0.8979591836734694,0.0,0.10204081632653061,0.8979591836734694,1.015462413886372,1.28804050385952,0.7777377276852504,0.9008746355685131,0.8503401360544217,0.9455782312925171,5.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,78,0.9358974358974359,0.0,0.0641025641025641,0.9358974358974359,0.9358974358974359,0.0,0.0641025641025641,0.9358974358974359,0.9358974358974359,0.0,0.0641025641025641,0.9358974358974359,0.9183873909597213,0.9839983284473419,0.6078444273313155,0.8809993425378042,0.8846153846153846,0.9871794871794872,,1.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,73,0.958904109589041,0.0,0.0410958904109589,0.958904109589041,0.958904109589041,0.0,0.0410958904109589,0.958904109589041,0.958904109589041,0.0,0.0410958904109589,0.958904109589041,0.856149345126054,0.7877888381481171,0.6096914271140232,0.8577594295364983,0.9041095890410958,1.0,,1.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,59,0.9152542372881356,0.0,0.0847457627118644,0.9152542372881356,0.9152542372881356,0.0,0.0847457627118644,0.9152542372881356,0.9152542372881356,0.0,0.0847457627118644,0.9152542372881356,0.9587376843822204,1.0809612274169922,0.7050007707079428,0.8839413961505315,0.847457627118644,0.9830508474576272,,1.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,64,0.75,0.0,0.25,0.75,0.75,0.0,0.25,0.75,0.75,0.0,0.25,0.75,0.5216151484055445,0.6501308977603912,0.8098842893271806,0.726806640625,0.640625,0.84375,,1.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,65,0.8153846153846154,0.0,0.18461538461538463,0.8153846153846154,0.8153846153846154,0.0,0.18461538461538463,0.8153846153846154,0.8153846153846154,0.0,0.18461538461538463,0.8153846153846154,0.6147774868286573,0.4395028054714203,0.6615460367653453,0.8492307692307692,0.7230769230769231,0.9076923076923077,,1.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,70,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,1.164832307611193,1.303531862795353,0.8086287360858851,0.9295918367346938,0.8714285714285714,0.9857142857142858,,2.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,75,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.8126577068368593,0.987099289894104,0.8294975404793652,0.8398222222222222,0.7066666666666667,0.88,,2.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,70,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,0.8954350003174373,0.935139462351799,0.6826645818442771,0.8755102040816325,0.8571428571428571,0.9857142857142858,,2.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,73,0.7945205479452054,0.0,0.2054794520547945,0.7945205479452054,0.7945205479452054,0.0,0.2054794520547945,0.7945205479452054,0.7945205479452054,0.0,0.2054794520547945,0.7945205479452054,0.5145033744916524,0.44117748737335205,0.7601447280435353,0.7492963032463876,0.6986301369863014,0.8767123287671232,,2.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,73,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.752428996236357,0.755752444267273,0.6923054415239283,0.8399324451116532,0.7671232876712328,0.9315068493150684,,2.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,73,0.9315068493150684,0.0,0.0684931506849315,0.9315068493150684,0.9315068493150684,0.0,0.0684931506849315,0.9315068493150684,0.9315068493150684,0.0,0.0684931506849315,0.9315068493150684,1.0821018529264894,1.1617572158575058,0.6662470814568089,0.9343216363295178,0.863013698630137,0.9863013698630136,,3.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,64,0.796875,0.0,0.203125,0.796875,0.796875,0.0,0.203125,0.796875,0.796875,0.0,0.203125,0.796875,0.8411592409247532,0.9587084576487541,0.8359168779149428,0.861328125,0.6875,0.890625,,3.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,67,0.8805970149253731,0.0,0.11940298507462686,0.8805970149253731,0.8805970149253731,0.0,0.11940298507462686,0.8805970149253731,0.8805970149253731,0.0,0.11940298507462686,0.8805970149253731,0.7921266744830715,0.681782066822052,0.7505568754016397,0.8690131432390287,0.8059701492537313,0.9552238805970149,,3.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,71,0.9295774647887324,0.0,0.07042253521126761,0.9295774647887324,0.9295774647887324,0.0,0.07042253521126761,0.9295774647887324,0.9295774647887324,0.0,0.07042253521126761,0.9295774647887324,0.6138942523951262,0.5255234837532043,0.5845248634940826,0.8097599682602659,0.8591549295774648,0.9859154929577465,,3.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,62,0.8225806451612904,0.0,0.1774193548387097,0.8225806451612904,0.8225806451612904,0.0,0.1774193548387097,0.8225806451612904,0.8225806451612904,0.0,0.1774193548387097,0.8225806451612904,0.6542530571741443,0.586951494216919,0.7284757952084535,0.8368886576482831,0.7258064516129032,0.9193548387096774,,3.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,67,0.9253731343283582,0.0,0.07462686567164178,0.9253731343283582,0.9253731343283582,0.0,0.07462686567164178,0.9253731343283582,0.9253731343283582,0.0,0.07462686567164178,0.9253731343283582,1.236671796151951,1.4523773789405823,0.6398939772234579,0.9688126531521497,0.8507462686567164,0.9850746268656716,,4.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,62,0.8548387096774194,0.0,0.14516129032258066,0.8548387096774194,0.8548387096774194,0.0,0.14516129032258066,0.8548387096774194,0.8548387096774194,0.0,0.14516129032258066,0.8548387096774194,1.1156861792889334,1.552786260843277,0.7894947981933619,0.9216961498439127,0.7737903225806452,0.9354838709677419,,4.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,58,0.7586206896551724,0.0,0.2413793103448276,0.7586206896551724,0.7586206896551724,0.0,0.2413793103448276,0.7586206896551724,0.7586206896551724,0.0,0.2413793103448276,0.7586206896551724,0.6679630020055277,0.4598909988999367,0.8018337380739973,0.8035077288941737,0.6379310344827587,0.8620689655172413,,4.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,72,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.6111111111111112,0.0,0.3888888888888889,0.6111111111111112,0.35691590627862346,0.0693468302488327,0.7119777422229143,0.6786265432098766,0.5,0.7361111111111112,,4.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,73,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.8493150684931506,0.0,0.1506849315068493,0.8493150684931506,0.570274424981581,0.4632216691970825,0.557695659382584,0.8106586601613812,0.7671232876712328,0.9315068493150684,,4.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,63,0.873015873015873,0.0,0.12698412698412698,0.873015873015873,0.873015873015873,0.0,0.12698412698412698,0.873015873015873,0.873015873015873,0.0,0.12698412698412698,0.873015873015873,0.8344517247307868,0.7613615095615387,0.6489111984032689,0.8669690098261527,0.7936507936507936,0.9369047619047616,,5.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,57,0.8596491228070176,0.0,0.14035087719298245,0.8596491228070176,0.8596491228070176,0.0,0.14035087719298245,0.8596491228070176,0.8596491228070176,0.0,0.14035087719298245,0.8596491228070176,0.8472644616114465,0.9094332456588745,0.6704810582659257,0.894429055093875,0.7543859649122807,0.9473684210526315,,5.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,67,0.8059701492537313,0.0,0.19402985074626866,0.8059701492537313,0.8059701492537313,0.0,0.19402985074626866,0.8059701492537313,0.8059701492537313,0.0,0.19402985074626866,0.8059701492537313,0.7297862863807536,0.7854888737201691,0.7279248271110916,0.8498552016039207,0.7014925373134329,0.8955223880597015,,5.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,65,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.8,0.5822692976548122,0.2907743752002716,0.6706764816012222,0.8120710059171599,0.7076923076923077,0.8923076923076924,,5.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,65,0.8615384615384616,0.0,0.13846153846153847,0.8615384615384616,0.8615384615384616,0.0,0.13846153846153847,0.8615384615384616,0.8615384615384616,0.0,0.13846153846153847,0.8615384615384616,0.5058335933547754,0.30492261052131653,0.5839368962650985,0.802130177514793,0.7846153846153846,0.9384615384615385,,5.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,52,0.8653846153846154,0.0,0.1346153846153846,0.8653846153846154,0.8653846153846154,0.0,0.1346153846153846,0.8653846153846154,0.8653846153846154,0.0,0.1346153846153846,0.8653846153846154,0.8402030980930879,0.8488578498363495,0.6743743373103313,0.8709319526627218,0.7692307692307693,0.9423076923076923,,6.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,65,0.9076923076923077,0.0,0.09230769230769231,0.9076923076923077,0.9076923076923077,0.0,0.09230769230769231,0.9076923076923077,0.9076923076923077,0.0,0.09230769230769231,0.9076923076923077,0.815011141048028,0.7603138536214828,0.6981520184423592,0.882130177514793,0.8307692307692308,0.9692307692307692,,6.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,79,0.7468354430379747,0.0,0.25316455696202533,0.7468354430379747,0.7468354430379747,0.0,0.25316455696202533,0.7468354430379747,0.7468354430379747,0.0,0.25316455696202533,0.7468354430379747,0.5291437241661398,0.43102550506591797,0.7164353380239453,0.7660631309085082,0.6455696202531646,0.8354430379746836,,6.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,56,0.6964285714285714,0.0,0.30357142857142855,0.6964285714285714,0.6964285714285714,0.0,0.30357142857142855,0.6964285714285714,0.6964285714285714,0.0,0.30357142857142855,0.6964285714285714,0.5532764301502279,0.4216080829501152,0.7006487128915955,0.7589285714285714,0.5714285714285714,0.8035714285714286,,6.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,val,chain_r+chain_s,,62,0.6935483870967742,0.0,0.3064516129032258,0.6935483870967742,0.6935483870967742,0.0,0.3064516129032258,0.6935483870967742,0.6935483870967742,0.0,0.3064516129032258,0.6935483870967742,0.36331528004619384,0.14814600348472595,0.8412646325139497,0.6771592091571279,0.5645161290322581,0.8064516129032258,,6.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,orientation,1.0,5051,0.853098396357157,0.0,0.146901603642843,0.853098396357157,0.853098396357157,0.0,0.146901603642843,0.853098396357157,0.853098396357157,0.0,0.146901603642843,0.853098396357157,0.6627721685294443,0.5904136300086975,0.6195212818292777,0.8641485436941534,0.842803405266284,0.8633983369629776,,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,orientation,2.0,4949,0.8112750050515256,0.0,0.18872499494847444,0.8112750050515256,0.8112750050515256,0.0,0.18872499494847444,0.8112750050515256,0.8112750050515256,0.0,0.18872499494847444,0.8112750050515256,0.8005832238847329,0.8364385515451431,0.8483348634803499,0.8213722993323576,0.8009597898565366,0.8217872297433825,,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,kappa_gap,,3321,0.7862089732008432,0.0,0.21379102679915687,0.7862089732008432,0.7862089732008432,0.0,0.21379102679915687,0.7862089732008432,0.7862089732008432,0.0,0.21379102679915687,0.7862089732008432,0.4997699571590006,0.3671640157699585,0.6762729090206177,0.7468374630214902,0.7729599518217405,0.7994579945799458,1.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,kappa_gap,,2689,0.83674228337672,0.0,0.16325771662328004,0.83674228337672,0.83674228337672,0.0,0.16325771662328004,0.83674228337672,0.83674228337672,0.0,0.16325771662328004,0.83674228337672,0.7363182291549216,0.693593218922615,0.734724185410772,0.840181221208784,0.8218668650055783,0.8497675715879508,2.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,kappa_gap,,2008,0.8700199203187251,0.0,0.1299800796812749,0.8700199203187251,0.8700199203187251,0.0,0.1299800796812749,0.8700199203187251,0.8700199203187251,0.0,0.1299800796812749,0.8700199203187251,0.8839680802047372,0.9519849121570587,0.7378210603357501,0.8840707885589116,0.8545816733067729,0.8849726095617529,3.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,kappa_gap,,1313,0.8705255140898706,0.0,0.12947448591012947,0.8705255140898706,0.8705255140898706,0.0,0.12947448591012947,0.8705255140898706,0.8705255140898706,0.0,0.12947448591012947,0.8705255140898706,0.9472649730146159,1.1010893285274506,0.7614302212778735,0.8956454553417144,0.852989337395278,0.8880426504188881,4.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,kappa_gap,,669,0.8565022421524664,0.0,0.14349775784753363,0.8565022421524664,0.8565022421524664,0.0,0.14349775784753363,0.8565022421524664,0.8565022421524664,0.0,0.14349775784753363,0.8565022421524664,0.973521730502001,1.2076081484556198,0.770897643261216,0.8954220765437559,0.8295964125560538,0.8819133034379671,5.0,,
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,352,0.9119318181818182,0.0,0.08806818181818182,0.9119318181818182,0.9119318181818182,0.0,0.08806818181818182,0.9119318181818182,0.9119318181818182,0.0,0.08806818181818182,0.9119318181818182,0.839602732014927,0.8915773779153824,0.687810214925561,0.8617235924586777,0.8806818181818182,0.9403409090909091,,1.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,326,0.9233128834355828,0.0,0.07668711656441718,0.9233128834355828,0.9233128834355828,0.0,0.07668711656441718,0.9233128834355828,0.9233128834355828,0.0,0.07668711656441718,0.9233128834355828,0.8254561488705179,0.7710721492767334,0.6193376003242738,0.8490910459558131,0.8926380368098159,0.9478527607361963,,1.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,323,0.8699690402476781,0.0,0.13003095975232198,0.8699690402476781,0.8699690402476781,0.0,0.13003095975232198,0.8699690402476781,0.8699690402476781,0.0,0.13003095975232198,0.8699690402476781,0.7461206170473674,0.7611793428659439,0.773707220111058,0.8381466322882419,0.8328173374613003,0.9040247678018576,,1.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,334,0.7514970059880239,0.0,0.24850299401197604,0.7514970059880239,0.7514970059880239,0.0,0.24850299401197604,0.7514970059880239,0.7514970059880239,0.0,0.24850299401197604,0.7514970059880239,0.4547716558291883,0.5308173187077045,0.7619634257653405,0.7120190756212128,0.7065868263473054,0.7964071856287425,,1.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,339,0.8407079646017699,0.0,0.1592920353982301,0.8407079646017699,0.8407079646017699,0.0,0.1592920353982301,0.8407079646017699,0.8407079646017699,0.0,0.1592920353982301,0.8407079646017699,0.6239749856710786,0.48272112011909485,0.6819139472592629,0.82360056038496,0.799410029498525,0.8761799410029498,,1.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,353,0.8810198300283286,0.0,0.11898016997167139,0.8810198300283286,0.8810198300283286,0.0,0.11898016997167139,0.8810198300283286,0.8810198300283286,0.0,0.11898016997167139,0.8810198300283286,1.0693447632509319,1.2180523574352264,0.7805752677420246,0.9173494691394684,0.8470254957507082,0.9150141643059491,,2.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,316,0.8417721518987342,0.0,0.15822784810126583,0.8417721518987342,0.8417721518987342,0.0,0.15822784810126583,0.8417721518987342,0.8417721518987342,0.0,0.15822784810126583,0.8417721518987342,0.8475225952135611,0.938071146607399,0.7458648960302183,0.8722159910270789,0.8005537974683545,0.8798259493670886,,2.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,325,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.85916741334475,0.8361692428588867,0.6737586782238051,0.8603834319526626,0.8923076923076924,0.9507692307692308,,2.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,297,0.8787878787878788,0.0,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.0,0.12121212121212122,0.8787878787878788,0.8787878787878788,0.0,0.12121212121212122,0.8787878787878788,0.7124854907242939,0.7393460720777512,0.7154685087165029,0.8404697933317462,0.8417508417508418,0.9158249158249159,,2.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,341,0.8357771260997068,0.0,0.16422287390029325,0.8357771260997068,0.8357771260997068,0.0,0.16422287390029325,0.8357771260997068,0.8357771260997068,0.0,0.16422287390029325,0.8357771260997068,0.6514354511177785,0.6174145340919495,0.7152607802892974,0.8074577962005831,0.7976539589442815,0.873900293255132,,2.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,345,0.9130434782608695,0.0,0.08695652173913043,0.9130434782608695,0.9130434782608695,0.0,0.08695652173913043,0.9130434782608695,0.9130434782608695,0.0,0.08695652173913043,0.9130434782608695,1.1433835842471192,1.2935292720794678,0.7047996969198554,0.9390464188195757,0.8840579710144928,0.9420289855072463,,3.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,346,0.791907514450867,0.0,0.20809248554913296,0.791907514450867,0.791907514450867,0.0,0.20809248554913296,0.791907514450867,0.791907514450867,0.0,0.20809248554913296,0.791907514450867,0.8549000755426167,1.0067818313837051,0.8278037528211113,0.8612299107888669,0.7456647398843931,0.8323699421965318,,3.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,346,0.7976878612716763,0.0,0.2023121387283237,0.7976878612716763,0.7976878612716763,0.0,0.2023121387283237,0.7976878612716763,0.7976878612716763,0.0,0.2023121387283237,0.7976878612716763,0.6505829368884852,0.5822154209017754,0.7299824521502172,0.8152460823950014,0.7572254335260116,0.838150289017341,,3.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,336,0.8958333333333334,0.0,0.10416666666666667,0.8958333333333334,0.8958333333333334,0.0,0.10416666666666667,0.8958333333333334,0.8958333333333334,0.0,0.10416666666666667,0.8958333333333334,0.6696296013847348,0.6001690551638603,0.607894592193989,0.8135009212018139,0.8630952380952381,0.9255952380952381,,3.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,375,0.8666666666666667,0.0,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.8666666666666667,0.6860037209590276,0.608787328004837,0.7060766687983792,0.8401848888888889,0.8346,0.8986666666666666,,3.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,346,0.9190751445086706,0.0,0.08092485549132948,0.9190751445086706,0.9190751445086706,0.0,0.08092485549132948,0.9190751445086706,0.9190751445086706,0.0,0.08092485549132948,0.9190751445086706,1.0474111656792935,1.3097625151276588,0.7074592632882836,0.9197016271843362,0.8872832369942196,0.9450867052023122,,4.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,303,0.8646864686468647,0.0,0.1353135313531353,0.8646864686468647,0.8646864686468647,0.0,0.1353135313531353,0.8646864686468647,0.8646864686468647,0.0,0.1353135313531353,0.8646864686468647,0.9387754260903538,1.0954458713531494,0.7381185028464531,0.8974610332320361,0.8250825082508251,0.900990099009901,,4.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,325,0.7753846153846153,0.0,0.2246153846153846,0.7753846153846153,0.7753846153846153,0.0,0.2246153846153846,0.7753846153846153,0.7753846153846153,0.0,0.2246153846153846,0.7753846153846153,0.6693551713686723,0.4966188669204712,0.8036194687875863,0.7964970414201183,0.7261538461538461,0.8184615384615385,,4.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,345,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.4665520488999892,0.19671392440795898,0.7393821784654334,0.7261331653014073,0.6173188405797101,0.7130434782608696,,4.0,5.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,352,0.8892045454545454,0.0,0.11079545454545454,0.8892045454545454,0.8892045454545454,0.0,0.11079545454545454,0.8892045454545454,0.8892045454545454,0.0,0.11079545454545454,0.8892045454545454,0.6039636672516777,0.5083361119031906,0.6092938836464675,0.8276246126033058,0.8551136363636364,0.917684659090909,,4.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,294,0.9149659863945578,0.0,0.08503401360544217,0.9149659863945578,0.9149659863945578,0.0,0.08503401360544217,0.9149659863945578,0.9149659863945578,0.0,0.08503401360544217,0.9149659863945578,0.9102211584698181,0.9116132482886314,0.6820812758829877,0.9023786385302419,0.8809523809523809,0.9455782312925171,,5.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,325,0.8769230769230769,0.0,0.12307692307692308,0.8769230769230769,0.8769230769230769,0.0,0.12307692307692308,0.8769230769230769,0.8769230769230769,0.0,0.12307692307692308,0.8769230769230769,0.8923499336150976,0.95430588722229,0.7163040469032067,0.8846201183431952,0.84,0.9107692307692308,,5.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,325,0.8092307692307692,0.0,0.19076923076923077,0.8092307692307692,0.8092307692307692,0.0,0.19076923076923077,0.8092307692307692,0.8092307692307692,0.0,0.19076923076923077,0.8092307692307692,0.8003158954244394,0.8587102890014648,0.8037345089733375,0.8469491124260355,0.7630769230769231,0.8523076923076923,,5.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,319,0.8150470219435737,0.0,0.18495297805642633,0.8150470219435737,0.8150470219435737,0.0,0.18495297805642633,0.8150470219435737,0.8150470219435737,0.0,0.18495297805642633,0.8150470219435737,0.5803023248116799,0.36305177211761475,0.6942973147430815,0.8105659339039515,0.774294670846395,0.8557993730407524,,5.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,324,0.7623456790123457,0.0,0.23765432098765432,0.7623456790123457,0.7623456790123457,0.0,0.23765432098765432,0.7623456790123457,0.7623456790123457,0.0,0.23765432098765432,0.7623456790123457,0.36199759388411484,0.2132910192012787,0.5791345929799504,0.7417314433775339,0.7191358024691358,0.808641975308642,,5.0,6.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,295,0.9220338983050848,0.0,0.07796610169491526,0.9220338983050848,0.9220338983050848,0.0,0.07796610169491526,0.9220338983050848,0.9220338983050848,0.0,0.07796610169491526,0.9220338983050848,0.8586142221244715,0.8027643114328384,0.6585429522199353,0.8710830221200804,0.888135593220339,0.9492372881355932,,6.0,1.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,351,0.8547008547008547,0.0,0.1452991452991453,0.8547008547008547,0.8547008547008547,0.0,0.1452991452991453,0.8547008547008547,0.8547008547008547,0.0,0.1452991452991453,0.8547008547008547,0.7441765204751254,0.6951050162315369,0.718462487966227,0.8306101411514517,0.8148148148148148,0.8888888888888888,,6.0,2.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,323,0.7492260061919505,0.0,0.25077399380804954,0.7492260061919505,0.7492260061919505,0.0,0.25077399380804954,0.7492260061919505,0.7492260061919505,0.0,0.25077399380804954,0.7492260061919505,0.6377403386882953,0.6507111489772797,0.7522384105480278,0.7921862569371891,0.7027863777089783,0.7956656346749226,,6.0,3.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,365,0.6547945205479452,0.0,0.3452054794520548,0.6547945205479452,0.6547945205479452,0.0,0.3452054794520548,0.6547945205479452,0.6547945205479452,0.0,0.3452054794520548,0.6547945205479452,0.4971243192480035,0.32678741216659546,0.7829888712787152,0.7388553199474573,0.6027397260273972,0.7041095890410959,,6.0,4.0
LSTM,scratch,9550,ocnoisy,two_hole,heldout,test,chain_r+chain_s,,354,0.6186440677966102,0.0,0.3813559322033898,0.6186440677966102,0.6186440677966102,0.0,0.3813559322033898,0.6186440677966102,0.6186440677966102,0.0,0.3813559322033898,0.6186440677966102,0.35252863210810104,0.16667743027210236,0.7486344884853418,0.6775910498260398,0.5649717514124294,0.6694915254237288,,6.0,5.0
